"Subject","Start Date","Start Time","End Time","Description","End Date","Categories"
"Πτήση SWISS 147 προς Zurich (TSBMK2)","3/2/2024","21:15:00","06:20:00","Πτήση SWISS 147 (9 ώρες, 5 λεπτά)
Κωδικός επιβεβαίωσης: TSBMK2
 
Επιβάτες: VOGIAS/DIMITRIOS, PATSOURA/CHRISTINA
 
Αναχώρηση στις 01:45 την Κυριακή, 4 Φεβρουαρίου 2024 από Delhi (DEL)
 
Άφιξη στις 06:20 την Κυριακή, 4 Φεβρουαρίου 2024 σε Zurich (ZRH)
 
Εμφάνιση τοπικής ώρας αεροδρομίου.
 
 
Αυτό το συμβάν προστέθηκε αυτόματα στο ημερολόγιό σας από ηλεκτρονικό ταχυδρομείο από το Outlook.
 
","4/2/2024"
"Πτήση Lufthansa 5629 προς Munich (TSBMK2)","24/1/2024","06:45:00","08:05:00","Πτήση Lufthansa 5629 (1 ώρα, 20 λεπτά)
Κωδικός επιβεβαίωσης: TSBMK2
 
Επιβάτες: VOGIAS/DIMITRIOS, PATSOURA/CHRISTINA
 
Ηλεκτρονικό check-in <http://www.lufthansa.com/us/en/Online-Check-in> 
 
Αναχώρηση στις 06:45 την Τετάρτη, 24 Ιανουαρίου 2024 από Brussels (BRU)
 
Άφιξη στις 08:05 την Τετάρτη, 24 Ιανουαρίου 2024 σε Munich (MUC)
 
Εμφάνιση τοπικής ώρας αεροδρομίου.
 
 
Αυτό το συμβάν προστέθηκε αυτόματα στο ημερολόγιό σας από ηλεκτρονικό ταχυδρομείο από το Outlook.
 
","24/1/2024"
"Αγίου Νεκταρίου ","9/11/2024","00:00:00","00:00:00","Άναψε ένα κερί βρε άχρηστε! 
","10/11/2024"
"Γενέθλια Μπαμπάς ","7/11/2024","00:00:00","00:00:00",,"8/11/2024"
"Πτήση Aegean Airlines 620 προς Brussels (M4NJFA)","9/1/2024","07:30:00","10:50:00","Πτήση Aegean Airlines 620 (3 ώρες, 20 λεπτά)
Κωδικός επιβεβαίωσης: M4NJFA
 
Επιβάτες: VOGIAS/DIMITRIOS MR
 
Αναχώρηση στις 08:30 την Τρίτη, 9 Ιανουαρίου 2024 από Athens (ATH)
 
Άφιξη στις 10:50 την Τρίτη, 9 Ιανουαρίου 2024 σε Brussels (BRU)
 
Εμφάνιση τοπικής ώρας αεροδρομίου.
 
 
Αυτό το συμβάν προστέθηκε αυτόματα στο ημερολόγιό σας από ηλεκτρονικό ταχυδρομείο από το Outlook.
 
","9/1/2024"
"Γενέθλια Λίλιας","1/4/2024","00:00:00","00:00:00"," 
","2/4/2024"
"Γενέθλια 'Αννας","21/10/2024","00:00:00","00:00:00"," 
","22/10/2024"
"Γενέθλια Μουντράκης","15/4/2024","00:00:00","00:00:00"," 
","16/4/2024"
"Week Ahead Plan Review","28/1/2024","22:00:00","22:30:00"," 
","28/1/2024"
"Week Ahead Plan Review","18/2/2024","22:00:00","22:30:00"," 
","18/2/2024"
"Week Ahead Plan Review","24/3/2024","22:00:00","22:30:00"," 
","24/3/2024"
"Week Ahead Plan Review","19/5/2024","22:00:00","22:30:00"," 
","19/5/2024"
"Week Ahead Plan Review","29/9/2024","22:00:00","22:30:00"," 
","29/9/2024"
"Easter Monday","1/4/2024","00:00:00","00:00:00",,"2/4/2024","Holiday"
"Εργασία","9/1/2024","14:00:00","14:30:00"," 
","9/1/2024","Εργασία"
"Εργασία","8/1/2024","08:00:00","12:00:00"," 
","8/1/2024","Εργασία"
"Εργασία","5/1/2024","09:00:00","10:00:00"," 
","5/1/2024","Εργασία"
"Εργασία","3/1/2024","08:20:00","11:00:00"," 
","3/1/2024","Εργασία"
"Εργασία","4/1/2024","09:00:00","10:30:00"," 
","4/1/2024","Εργασία"
"Εργασία","2/1/2024","10:00:00","11:30:00"," 
","2/1/2024","Εργασία"
"Copy: Drinks at the chalet, recurring event","9/1/2024","17:00:00","19:00:00"," 

 

 

","9/1/2024"
"Copy: Drinks at the chalet, recurring event","27/8/2024","17:00:00","19:00:00"," 

 

 

","27/8/2024"
"Copy: Drinks at the chalet, recurring event","10/12/2024","17:00:00","19:00:00"," 

 

 

","10/12/2024"
"Labor Day","1/5/2024","00:00:00","00:00:00",,"2/5/2024","Holiday"
"Pentecost Monday","20/5/2024","00:00:00","00:00:00",,"21/5/2024","Holiday"
"Ascension","9/5/2024","00:00:00","00:00:00",,"10/5/2024","Holiday"
"Γενεθλια Φώτης ","9/7/2024","00:00:00","00:00:00","","10/7/2024"
"Γενέθλια Ερη","9/4/2024","00:00:00","00:00:00","","10/4/2024"
"Γενέθλια Χριστίνας!","1/10/2024","00:00:00","00:00:00","","2/10/2024"
"Γιορτή Χριστίνας ","24/7/2024","00:00:00","00:00:00","","25/7/2024"
"Γενέθλια Κίμων","25/6/2024","00:00:00","00:00:00","
","26/6/2024"
"Γενέθλια Αποστόλη","17/8/2024","00:00:00","00:00:00","","18/8/2024"
"Taxation Belgium ","29/5/2024","00:00:00","00:00:00",,"30/5/2024"
"Μπαμπάς ","7/11/2024","00:00:00","00:00:00",,"8/11/2024"
"Γενέθλια Μάνας ","2/7/2024","00:00:00","00:00:00","Γενέθλια μάνας
","3/7/2024"
"Χαζεύω","2/1/2024","11:30:00","12:15:00"," 
","2/1/2024","Χαζεύω"
"Εργασία","2/1/2024","12:15:00","14:00:00"," 
","2/1/2024","Εργασία"
"Ύπνος","2/1/2024","00:30:00","08:45:00"," 
","2/1/2024","Ύπνος"
"<3","1/1/2024","23:00:00","00:00:00"," 
","2/1/2024","Purple category"
"Break","2/1/2024","14:00:00","14:15:00"," 
","2/1/2024","Break"
"Εργασία","2/1/2024","15:00:00","16:00:00"," 
","2/1/2024","Εργασία"
"Εργασία","2/1/2024","16:30:00","18:00:00"," 
","2/1/2024","Εργασία"
"Οικογένεια","1/1/2024","18:15:00","23:00:00"," 
","1/1/2024","Οικογένεια"
"Οικογένεια","1/1/2024","14:00:00","15:00:00"," 
","1/1/2024","Οικογένεια"
"Erroneous Tasks","1/1/2024","15:00:00","17:00:00"," 
","1/1/2024","Erroneοus Tasks"
"<3","1/1/2024","00:30:00","06:30:00"," 
","1/1/2024","Purple category"
"Χαζεύω","1/1/2024","06:30:00","07:00:00"," 
","1/1/2024","Χαζεύω"
"Ύπνος","1/1/2024","07:00:00","14:00:00"," 
","1/1/2024","Ύπνος"
"Χαζεύω","1/1/2024","17:00:00","18:15:00"," 
","1/1/2024","Χαζεύω"
"Οικογένεια","1/1/2024","00:00:00","00:30:00"," 
","1/1/2024","Οικογένεια"
"Other","2/1/2024","08:45:00","10:00:00"," 
","2/1/2024","Other"
"Χαζεύω","2/1/2024","00:00:00","00:30:00"," 
","2/1/2024","Χαζεύω"
"Erroneous Tasks (Ινδια Visa)","2/1/2024","20:00:00","21:30:00","Ινδια Visa
","2/1/2024","Erroneοus Tasks"
"Εισητήρια (Ινδια Εισητήρια)","2/1/2024","21:30:00","22:30:00"," 
","2/1/2024","Εισητήρια"
"Erroneous Tasks (Εξέταση Αίματος)","3/1/2024","07:40:00","08:20:00","Εξέταση Αίματος
","3/1/2024","Erroneοus Tasks"
"Erroneous Tasks (Τηλέφωνο Στέργιος)","4/1/2024","18:30:00","19:00:00","Τηλέφωνο Στέργιος
","4/1/2024","Erroneοus Tasks"
"Φίλοι (Έρη)","4/1/2024","19:00:00","21:00:00","Ερη
","4/1/2024","Φίλοι"
"Φίλοι ()","5/1/2024","18:00:00","20:00:00","Νταλάκας
","5/1/2024","Φίλοι"
"vdab","16/1/2024","19:30:00","23:00:00"," 
","16/1/2024","VDAB"
"Χαζεύω","2/1/2024","14:15:00","15:00:00"," 
","2/1/2024","Χαζεύω"
"Οικογένεια","2/1/2024","16:00:00","16:30:00"," 
","2/1/2024","Οικογένεια"
"Other","2/1/2024","18:00:00","18:30:00"," 
","2/1/2024","Other"
"Erroneous Tasks (Ραντεβού)","2/1/2024","18:30:00","20:00:00"," 
","2/1/2024","Erroneοus Tasks"
"Μαγκου Γιατρός 12.45","5/1/2024","11:45:00","12:45:00"," 
","5/1/2024","Erroneοus Tasks"
"Ύπνος","2/1/2024","22:30:00","07:00:00"," 
","3/1/2024","Ύπνος"
"Erroneous Tasks (KBC Τράπεζες)","4/1/2024","18:00:00","18:30:00","KBC Τράπεζες
","4/1/2024","Erroneοus Tasks"
"Χαζεύω","3/1/2024","07:00:00","07:40:00"," 
","3/1/2024","Χαζεύω"
"Erroneous Tasks (Εξέταση IKA)","5/1/2024","07:30:00","08:30:00","Εξέταση Αίματος
","5/1/2024","Erroneοus Tasks"
"Εισητήρια (Ινδια Εισητήρια)","3/1/2024","11:00:00","11:30:00"," 
","3/1/2024","Εισητήρια"
"Break","3/1/2024","11:30:00","12:00:00"," 
","3/1/2024","Break"
"Εργασία","3/1/2024","12:00:00","12:30:00"," 
","3/1/2024","Εργασία"
"Χαζεύω","3/1/2024","12:30:00","13:00:00"," 
","3/1/2024","Χαζεύω"
"Εργασία","3/1/2024","13:00:00","14:30:00"," 
","3/1/2024","Εργασία"
"Εργασία","3/1/2024","14:30:00","16:45:00"," 
","3/1/2024","Εργασία"
"Erroneous Tasks (Ινδια Visa)","3/1/2024","17:00:00","19:30:00","Ινδια Visa
","3/1/2024","Erroneοus Tasks"
"Οικογένεια","3/1/2024","16:45:00","17:00:00"," 
","3/1/2024","Οικογένεια"
"Οικογένεια","3/1/2024","19:30:00","20:00:00"," 
","3/1/2024","Οικογένεια"
"Ύπνος","4/1/2024","00:00:00","08:30:00"," 
","4/1/2024","Ύπνος"
"Οικογένεια","3/1/2024","22:00:00","00:00:00"," 
","4/1/2024","Οικογένεια"
"<3","3/1/2024","20:00:00","22:00:00"," 
","3/1/2024","Purple category"
"Other","4/1/2024","08:30:00","09:00:00"," 
","4/1/2024","Other"
"Break","10/1/2024","12:00:00","13:30:00"," 
","10/1/2024","Break"
"Break","11/1/2024","12:00:00","13:00:00"," 
","11/1/2024","Break"
"Break","12/1/2024","12:15:00","13:00:00"," 
","12/1/2024","Break"
"Εργασία","11/1/2024","13:00:00","14:30:00"," 
","11/1/2024","Εργασία"
"Εργασία","11/1/2024","09:00:00","10:00:00"," 
","11/1/2024","Εργασία"
"Εργασία","10/1/2024","13:30:00","16:00:00"," 
","10/1/2024","Εργασία"
"Οικογένεια","4/1/2024","10:30:00","11:00:00"," 
","4/1/2024","Οικογένεια"
"Εργασία","4/1/2024","11:00:00","11:30:00"," 
","4/1/2024","Εργασία"
"Εργασία","4/1/2024","13:00:00","15:00:00"," 
","4/1/2024","Εργασία"
"Erroneous Tasks","4/1/2024","11:30:00","12:00:00","Τηλέφωνο Στέργιος
","4/1/2024","Erroneοus Tasks"
"Εργασία","4/1/2024","12:00:00","12:30:00"," 
","4/1/2024","Εργασία"
"Other","4/1/2024","12:30:00","13:00:00"," 
","4/1/2024","Other"
"Εργασία","4/1/2024","15:30:00","18:00:00"," 
","4/1/2024","Εργασία"
"Ύπνος","5/1/2024","00:00:00","06:00:00"," 
","5/1/2024","Ύπνος"
"Ύπνος","6/1/2024","00:00:00","08:30:00"," 
","6/1/2024","Ύπνος"
"Ύπνος","6/1/2024","23:30:00","06:30:00"," 
","7/1/2024","Ύπνος"
"Ύπνος","8/1/2024","00:00:00","07:00:00"," 
","8/1/2024","Ύπνος"
"Ύπνος","9/1/2024","00:00:00","04:30:00"," 
","9/1/2024","Ύπνος"
"Ύπνος","10/1/2024","00:00:00","07:15:00"," 
","10/1/2024","Ύπνος"
"Ύπνος","10/1/2024","23:00:00","07:00:00"," 
","11/1/2024","Ύπνος"
"Ύπνος","13/1/2024","00:00:00","10:00:00"," 
","13/1/2024","Ύπνος"
"Ύπνος","14/1/2024","00:00:00","09:00:00"," 
","14/1/2024","Ύπνος"
"<3","10/1/2024","22:30:00","23:00:00"," 
","10/1/2024","Purple category"
"<3","11/1/2024","17:00:00","23:00:00"," 
","11/1/2024","Purple category"
"<3","4/1/2024","15:00:00","15:30:00"," 
","4/1/2024","Purple category"
"Οικογένεια","4/1/2024","21:00:00","00:00:00"," 
","5/1/2024","Οικογένεια"
"Χαζεύω","5/1/2024","06:00:00","06:15:00","","5/1/2024","Χαζεύω"
"Other","5/1/2024","06:30:00","07:00:00"," 
","5/1/2024","Other"
"Οικογένεια","5/1/2024","07:00:00","07:30:00"," 
","5/1/2024","Οικογένεια"
"Χαζεύω","5/1/2024","10:00:00","11:00:00"," 
","5/1/2024","Χαζεύω"
"Εργασία","5/1/2024","11:00:00","11:45:00"," 
","5/1/2024","Εργασία"
"Εισητήρια (Ινδια Εισητήρια)","5/1/2024","12:45:00","13:30:00"," 
","5/1/2024","Εισητήρια"
"Εργασία","5/1/2024","13:30:00","14:00:00"," 
","5/1/2024","Εργασία"
"Οικογένεια","5/1/2024","14:00:00","14:30:00"," 
","5/1/2024","Οικογένεια"
"Εργασία","5/1/2024","14:30:00","17:00:00"," 
","5/1/2024","Εργασία"
"Οικογένεια","5/1/2024","20:00:00","00:00:00"," 
","6/1/2024","Οικογένεια"
"<3","5/1/2024","17:00:00","18:00:00"," 
","5/1/2024","Purple category"
"Οικογένεια","6/1/2024","08:30:00","09:00:00"," 
","6/1/2024","Οικογένεια"
"Erroneous Tasks","6/1/2024","09:00:00","09:30:00"," 
","6/1/2024","Erroneοus Tasks"
"<3","6/1/2024","10:30:00","19:00:00"," 
","6/1/2024","Purple category"
"Οικογένεια","6/1/2024","19:30:00","23:00:00"," 
","6/1/2024","Οικογένεια"
"Erroneous Tasks","7/1/2024","10:00:00","13:00:00"," 
","7/1/2024","Erroneοus Tasks"
"Χαζεύω","7/1/2024","06:30:00","07:00:00"," 
","7/1/2024","Χαζεύω"
"Ύπνος","7/1/2024","07:00:00","08:00:00"," 
","7/1/2024","Ύπνος"
"Οικογένεια","7/1/2024","08:00:00","09:00:00"," 
","7/1/2024","Οικογένεια"
"Οικογένεια","6/1/2024","09:30:00","10:30:00"," 
","6/1/2024","Οικογένεια"
"Χαζεύω","6/1/2024","23:00:00","23:30:00"," 
","6/1/2024","Χαζεύω"
"Other","6/1/2024","19:00:00","19:30:00"," 
","6/1/2024","Other"
"Other","7/1/2024","14:30:00","15:00:00"," 
","7/1/2024","Other"
"Οικογένεια","7/1/2024","13:00:00","14:00:00"," 
","7/1/2024","Οικογένεια"
"Χαζεύω","7/1/2024","14:00:00","14:30:00"," 
","7/1/2024","Χαζεύω"
"Μετάφραση","7/1/2024","17:00:00","23:00:00"," 
","7/1/2024","Εισητήρια"
"<3","7/1/2024","16:00:00","17:00:00"," 
","7/1/2024","Purple category"
"Erroneous Tasks","7/1/2024","15:00:00","16:00:00"," 
","7/1/2024","Erroneοus Tasks"
"Ύπνος","7/1/2024","23:00:00","00:00:00"," 
","8/1/2024","Ύπνος"
"Χαζεύω","8/1/2024","07:00:00","08:00:00"," 
","8/1/2024","Χαζεύω"
"Other","8/1/2024","15:00:00","15:30:00"," 
","8/1/2024","Other"
"Other","8/1/2024","17:00:00","18:00:00"," 
","8/1/2024","Other"
"Other","8/1/2024","21:00:00","22:00:00"," 
","8/1/2024","Other"
"Εργασία","8/1/2024","13:00:00","15:00:00"," 
","8/1/2024","Εργασία"
"Erroneous Tasks (Εμβόλιο Τύφου)","8/1/2024","12:00:00","13:00:00"," 
","8/1/2024","Erroneοus Tasks"
"Εργασία","8/1/2024","15:30:00","17:00:00"," 
","8/1/2024","Εργασία"
"<3","9/1/2024","20:30:00","22:00:00"," 
","9/1/2024","Purple category"
"<3","9/1/2024","14:30:00","15:00:00"," 
","9/1/2024","Purple category"
"Σπίτι","9/1/2024","22:00:00","00:00:00"," 
","10/1/2024","Ύπνος"
"Εργασία","9/1/2024","15:00:00","16:00:00"," 
","9/1/2024","Εργασία"
"Εργασία","9/1/2024","16:00:00","17:00:00"," 
","9/1/2024","Εργασία"
"Εργασία","9/1/2024","17:00:00","18:00:00"," 
","9/1/2024","Εργασία"
"Χαζεύω","9/1/2024","04:30:00","05:00:00"," 
","9/1/2024","Χαζεύω"
"Other","9/1/2024","05:00:00","06:00:00"," 
","9/1/2024","Other"
"Χαζεύω","9/1/2024","06:00:00","06:30:00"," 
","9/1/2024","Χαζεύω"
"Other","9/1/2024","06:30:00","07:30:00"," 
","9/1/2024","Other"
"Ύπνος","9/1/2024","08:00:00","10:00:00"," 
","9/1/2024","Ύπνος"
"Χαζεύω","9/1/2024","11:00:00","13:00:00"," 
","9/1/2024","Χαζεύω"
"Other","9/1/2024","13:00:00","14:00:00"," 
","9/1/2024","Other"
"Χαζεύω","9/1/2024","07:30:00","08:00:00"," 
","9/1/2024","Χαζεύω"
"Other","9/1/2024","10:00:00","11:00:00"," 
","9/1/2024","Other"
"Άφιξη στο Holiday Inn Lucknow Airport, an IHG Hotel","27/1/2024","23:00:00","23:00:00","Κράτηση σε Holiday Inn Lucknow Airport, an IHG Hotel
Κωδικός κράτησης: 4153655033
 
Κράτηση για: DIMITRIOS VOGIAS
Άφιξη: Κυριακή, 28 Ιανουαρίου 2024
Αναχώρηση: Δευτέρα, 29 Ιανουαρίου 2024
Τηλέφωνο: +91 522 353 6700
 
Αυτό το συμβάν προστέθηκε αυτόματα στο ημερολόγιό σας από ηλεκτρονικό ταχυδρομείο από το Outlook.
 
","28/1/2024"
"Εισητήρια (Ινδια Εισητήρια)","9/1/2024","18:00:00","19:00:00"," 
","9/1/2024","Εισητήρια"
"Διάβασμα","10/1/2024","07:30:00","07:55:00"," 
","10/1/2024","Διάβασμα"
"Οικογένεια (Γιαννούκα)","8/1/2024","22:00:00","00:00:00"," 
","9/1/2024","Οικογένεια"
"Εργασία","8/1/2024","18:00:00","20:30:00"," 
","8/1/2024","Εργασία"
"Other","9/1/2024","19:00:00","20:30:00"," 
","9/1/2024","Other"
"Σπίτι","10/1/2024","17:30:00","18:00:00"," 
","10/1/2024","Ύπνος"
"Χαζεύω","8/1/2024","20:30:00","21:00:00"," 
","8/1/2024","Χαζεύω"
"Other","11/1/2024","07:00:00","07:30:00"," 
","11/1/2024","Other"
"Other","12/1/2024","07:00:00","07:30:00"," 
","12/1/2024","Other"
"Break","11/1/2024","10:00:00","10:30:00"," 
","11/1/2024","Break"
"Εργασία","11/1/2024","10:30:00","12:00:00"," 
","11/1/2024","Εργασία"
"Break","11/1/2024","14:30:00","15:00:00"," 
","11/1/2024","Break"
"Ύπνος","12/1/2024","00:00:00","07:00:00"," 
","12/1/2024","Ύπνος"
"Διάβασμα","11/1/2024","07:30:00","07:50:00"," 
","11/1/2024","Διάβασμα"
"Διάβασμα","12/1/2024","07:30:00","07:55:00"," 
","12/1/2024","Διάβασμα"
"Εργασία","12/1/2024","08:00:00","10:00:00"," 
","12/1/2024","Εργασία"
"Εργασία","12/1/2024","10:30:00","12:00:00"," 
","12/1/2024","Εργασία"
"Εργασία","12/1/2024","13:00:00","14:10:00"," 
","12/1/2024","Εργασία"
"Break","12/1/2024","14:10:00","14:30:00"," 
","12/1/2024","Break"
"Εργασία","12/1/2024","14:30:00","16:00:00"," 
","12/1/2024","Εργασία"
"<3","13/1/2024","10:30:00","22:00:00"," 
","13/1/2024","Purple category"
"<3","14/1/2024","12:30:00","13:00:00"," 
","14/1/2024","Purple category"
"Εισητήρια (Ινδια Εισητήρια)","14/1/2024","11:30:00","12:30:00"," 
","14/1/2024","Εισητήρια"
"Αναχώρηση από το Radisson Hotel Varanasi","30/1/2024","23:00:00","23:00:00","Κράτηση σε Radisson Hotel Varanasi
Κωδικός κράτησης: 4105856974
 
Κράτηση για: DIMITRIOS VOGIAS
Άφιξη: Δευτέρα, 29 Ιανουαρίου 2024
Αναχώρηση: Τετάρτη, 31 Ιανουαρίου 2024
 
Αυτό το συμβάν προστέθηκε αυτόματα στο ημερολόγιό σας από ηλεκτρονικό ταχυδρομείο από το Outlook.
 
","31/1/2024"
"Εισητήρια (Ινδια Εισητήρια)","10/1/2024","10:30:00","11:30:00"," 
","10/1/2024","Εισητήρια"
"Εργασία","10/1/2024","08:00:00","10:00:00"," 
","10/1/2024","Εργασία"
"Εργασία","10/1/2024","11:30:00","12:00:00"," 
","10/1/2024","Εργασία"
"Εισητήρια (Ινδια Εισητήρια)","10/1/2024","19:00:00","21:30:00"," 
","10/1/2024","Εισητήρια"
"Διάβασμα","10/1/2024","16:00:00","16:10:00"," 
","10/1/2024","Διάβασμα"
"Σπίτι","10/1/2024","16:10:00","16:40:00"," 
","10/1/2024","Ύπνος"
"Χαζεύω","10/1/2024","16:40:00","17:00:00"," 
","10/1/2024","Χαζεύω"
"<3","10/1/2024","17:00:00","17:30:00"," 
","10/1/2024","Purple category"
"Other","10/1/2024","21:45:00","22:30:00"," 
","10/1/2024","Other"
"Εισητήρια (Ινδια)","11/1/2024","08:00:00","09:00:00"," 
","11/1/2024","Εισητήρια"
"Other","18/1/2024","07:00:00","07:30:00"," 
","18/1/2024","Other"
"Διάβασμα","18/1/2024","07:30:00","07:55:00"," 
","18/1/2024","Διάβασμα"
"Εργασία","18/1/2024","08:30:00","10:30:00"," 
","18/1/2024","Εργασία"
"Εργασία","18/1/2024","10:30:00","12:00:00"," 
","18/1/2024","Εργασία"
"Break","18/1/2024","12:00:00","13:30:00"," 
","18/1/2024","Break"
"Εργασία","18/1/2024","13:30:00","16:00:00"," 
","18/1/2024","Εργασία"
"Other","19/1/2024","07:30:00","08:00:00"," 
","19/1/2024","Other"
"Διάβασμα","19/1/2024","08:00:00","08:25:00"," 
","19/1/2024","Διάβασμα"
"Εργασία","19/1/2024","09:00:00","12:00:00"," 
","19/1/2024","Εργασία"
"Break","19/1/2024","12:00:00","13:30:00"," 
","19/1/2024","Break"
"Εργασία","19/1/2024","13:45:00","14:30:00"," 
","19/1/2024","Εργασία"
"Break","19/1/2024","14:30:00","15:00:00"," 
","19/1/2024","Break"
"Εργασία","19/1/2024","15:00:00","17:00:00"," 
","19/1/2024","Εργασία"
"Other","15/1/2024","07:45:00","08:00:00"," 
","15/1/2024","Other"
"Διάβασμα","15/1/2024","08:00:00","08:30:00"," 
","15/1/2024","Διάβασμα"
"Εργασία","15/1/2024","09:00:00","10:00:00"," 
","15/1/2024","Εργασία"
"Break","15/1/2024","12:00:00","13:00:00"," 
","15/1/2024","Break"
"Εργασία","15/1/2024","13:00:00","15:00:00"," 
","15/1/2024","Εργασία"
"Χαζεύω","11/1/2024","15:00:00","16:00:00"," 
","11/1/2024","Χαζεύω"
"Διάβασμα","11/1/2024","16:00:00","16:25:00"," 
","11/1/2024","Διάβασμα"
"Λάμπρος","14/1/2024","21:00:00","00:00:00"," 
","15/1/2024","Λάμπρος"
"Other","11/1/2024","23:00:00","23:30:00"," 
","11/1/2024","Other"
"Χαζεύω","12/1/2024","12:00:00","12:15:00"," 
","12/1/2024","Χαζεύω"
"Χαζεύω","12/1/2024","10:00:00","10:30:00"," 
","12/1/2024","Χαζεύω"
"Erroneous Tasks (Invoices for Month Send to octapus)","10/7/2024","17:45:00","19:00:00","uid-147783-58@import.octopus.be <mailto:uid-147783-58@import.octopus.be> 
","10/7/2024","Erroneοus Tasks"
"Erroneous Tasks (Invoices for Month Send to octapus)","17/10/2024","19:00:00","19:30:00","uid-147783-58@import.octopus.be <mailto:uid-147783-58@import.octopus.be> 
","17/10/2024","Erroneοus Tasks"
"Break","16/1/2024","15:00:00","15:30:00"," 
","16/1/2024","Break"
"Break","16/1/2024","12:00:00","13:00:00"," 
","16/1/2024","Break"
"Διάβασμα","15/1/2024","20:00:00","20:25:00"," 
","15/1/2024","Διάβασμα"
"Διάβασμα","18/1/2024","16:45:00","17:10:00"," 
","18/1/2024","Διάβασμα"
"Other","15/1/2024","19:30:00","20:00:00"," 
","15/1/2024","Other"
"Other","16/1/2024","17:00:00","17:30:00"," 
","16/1/2024","Other"
"Other","19/1/2024","17:00:00","17:15:00"," 
","19/1/2024","Other"
"Ύπνος","15/1/2024","00:00:00","07:30:00"," 
","15/1/2024","Ύπνος"
"Ύπνος","17/1/2024","00:30:00","09:00:00"," 
","17/1/2024","Ύπνος"
"Ύπνος","16/1/2024","00:15:00","07:15:00"," 
","16/1/2024","Ύπνος"
"Ύπνος","17/1/2024","23:00:00","07:00:00"," 
","18/1/2024","Ύπνος"
"Ύπνος","19/1/2024","00:00:00","07:15:00"," 
","19/1/2024","Ύπνος"
"Ύπνος","20/1/2024","01:00:00","08:30:00"," 
","20/1/2024","Ύπνος"
"Χαζεύω","14/1/2024","14:00:00","15:00:00"," 
","14/1/2024","Χαζεύω"
"Σπίτι","14/1/2024","16:00:00","17:00:00"," 
","14/1/2024","Ύπνος"
"<3","14/1/2024","15:00:00","16:00:00"," 
","14/1/2024","Purple category"
"Χαζεύω","14/1/2024","17:00:00","20:45:00"," 
","14/1/2024","Χαζεύω"
"Σπίτι","15/1/2024","20:30:00","21:15:00"," 
","15/1/2024","Ύπνος"
"Erroneous Tasks (Ασφάλεια Χριστίνας)","16/1/2024","18:00:00","19:00:00"," 
","16/1/2024","Erroneοus Tasks"
"Erroneous Tasks (Λογιστής)","14/1/2024","13:00:00","14:00:00"," 
","14/1/2024","Erroneοus Tasks"
"Οικογένεια","13/1/2024","22:30:00","23:00:00"," 
","13/1/2024","Οικογένεια"
"Χαζεύω","13/1/2024","22:00:00","22:30:00"," 
","13/1/2024","Χαζεύω"
"Χαζεύω","12/1/2024","23:00:00","23:30:00"," 
","12/1/2024","Χαζεύω"
"<3","12/1/2024","17:00:00","23:00:00"," 
","12/1/2024","Purple category"
"Εργασία","17/1/2024","09:00:00","13:00:00"," 
","17/1/2024","Εργασία"
"Διάβασμα","12/1/2024","16:00:00","16:25:00"," 
","12/1/2024","Διάβασμα"
"Διάβασμα","16/1/2024","08:00:00","08:25:00"," 
","16/1/2024","Διάβασμα"
"Εργασία","16/1/2024","08:30:00","12:00:00"," 
","16/1/2024","Εργασία"
"Χαζεύω","14/1/2024","10:30:00","11:30:00"," 
","14/1/2024","Χαζεύω"
"Εργασία","16/1/2024","15:30:00","16:30:00"," 
","16/1/2024","Εργασία"
"Εργασία","16/1/2024","13:00:00","15:00:00"," 
","16/1/2024","Εργασία"
"Other","16/1/2024","07:15:00","08:00:00"," 
","16/1/2024","Other"
"Σπίτι","14/1/2024","10:00:00","10:30:00"," 
","14/1/2024","Ύπνος"
"<3","15/1/2024","21:45:00","22:15:00"," 
","15/1/2024","Purple category"
"Χαζεύω","15/1/2024","07:30:00","07:45:00"," 
","15/1/2024","Χαζεύω"
"Other","15/1/2024","08:30:00","08:45:00"," 
","15/1/2024","Other"
"<3","17/1/2024","21:30:00","22:30:00"," 
","17/1/2024","Purple category"
"Εισητήρια (Παρίσι)","15/1/2024","10:00:00","10:30:00"," 
","15/1/2024","Εισητήρια"
"Εργασία","15/1/2024","10:30:00","12:00:00"," 
","15/1/2024","Εργασία"
"Break","15/1/2024","15:00:00","15:30:00"," 
","15/1/2024","Break"
"Εργασία","15/1/2024","15:30:00","17:30:00"," 
","15/1/2024","Εργασία"
"Other","15/1/2024","21:15:00","21:30:00"," 
","15/1/2024","Other"
"Οικογένεια","15/1/2024","21:30:00","21:45:00"," 
","15/1/2024","Οικογένεια"
"Other","16/1/2024","23:00:00","23:30:00"," 
","16/1/2024","Other"
"Σπίτι","16/1/2024","19:00:00","19:30:00"," 
","16/1/2024","Ύπνος"
"Erroneous Tasks (Ινδία)","15/1/2024","17:30:00","19:30:00"," 
","15/1/2024","Erroneοus Tasks"
"Χαζεύω","16/1/2024","16:30:00","17:00:00"," 
","16/1/2024","Χαζεύω"
"Διάβασμα","16/1/2024","17:30:00","17:55:00"," 
","16/1/2024","Διάβασμα"
"Χαζεύω","17/1/2024","00:00:00","00:30:00"," 
","17/1/2024","Χαζεύω"
"Χαζεύω","16/1/2024","23:30:00","00:00:00"," 
","17/1/2024","Χαζεύω"
